,Title,Company,Description,URL
36,"Research Engineer, II [Big Data &amp; IoT] #WorkNow #JobsThatMatter #Seekbetter",Nanyang Technological University,"The Energy Research Institute @ NTU (ERIAN) invites applications for the position of Research Engineer II. Key Responsibilities: Data Engineer (Big Data &amp; IoT) for Data fusion project Job Requirements: Masters from a reputed institute Must have a minimum 4 years of hands-on experience in building the data pipeline using Python, Kafka &amp; Spark Must have solid concepts on IoT &amp; Sensors Must have experience in pulling data from Gateways / Edge Devices Must have done minimum 2 end to end Big Data Pipeline implementations, either on cloud or on-premise Experience in configuring or developing custom code components for data ingestion, data processing, and data provisioning, using Big data &amp; distributed computing platforms such as Python Spark, and Cloud platforms such as AWS or Azure. Must have hands-on knowledge of Spark RDD, DataFrame, MLLib and Streaming API Must have solid experience in advance python programming Knowledge of Python ML will be an added advantage Proficiency in data modelling, for both structured and unstructured data, for various layers of storage Must have ability to collaborate closely with business analysts, architects, and client stakeholders to create technical specifications. Must have expertise in building the CI / CD Pipeline &amp; Automatics deployment of jobs Skills and Proficiency Solid Python Programming skills Spark, Kafka, Spark RDD, Streaming API Pandas, Numpy, MatplotLib, Scikit-learn Git-lab, CI / CD Pipeline Docker Excellent Communication Skills We regret that only shortlisted candidates will be notified.",https://www.jobstreet.com.sg/en/job/research-engineer-ii-%5Bbig-data-iot%5D-worknow-jobsthatmatter-seekbetter-10523057?jobId=jobstreet-sg-job-10523057&sectionRank=37&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
37,Research Engineer II (Computer Science/Electrical Engineering) #JobsThatMatter #LetsGoToWork #UrgentHire,Nanyang Technological University,"undefinedThe Energy Research Institute NTU (ERIAN) invites applications for the position of Research Engineer II. Key Responsibilities: Data Engineer (Big Data &amp; IoT) for Data fusion project Job Requirements: B.E. / B.Tech / MTech (Computer Science/Electrical Engineering) from a reputed institute Must have a minimum 3 years of hands-on experience in building the data pipeline using Python, Kafka &amp; Spark Must have solid concepts on IoT &amp; Sensors Must have experience in pulling data from Gateways / Edge Devices Must have done minimum 2 end to end Big Data Pipeline implementations, either on cloud or on-premise Experience in configuring or developing custom code components for data ingestion, data processing, and data provisioning, using Big data &amp; distributed computing platforms such as Python Spark, and Cloud platforms such as AWS or Azure. Must have hands-on knowledge of Spark RDD, DataFrame, MLLib and Streaming API Must have solid experience in advance python programming Knowledge of Python ML will be an added advantage Proficiency in data modelling, for both structured and unstructured data, for various layers of storage Must have ability to collaborate closely with business analysts, architects, and client stakeholders to create technical specifications. Must have expertise in building the CI / CD Pipeline &amp; Automatics deployment of jobs Skills and Proficiency Solid Python Programming skills Spark, Kafka, Spark RDD, Streaming API Pandas, Numpy, MatplotLib, Scikit-learn Git-lab, CI / CD Pipeline Docker Excellent Communication Skills ​We regret that only shortlisted candidates will be notified.",https://www.jobstreet.com.sg/en/job/research-engineer-ii-computer-science-electrical-engineering-jobsthatmatter-letsgotowork-urgenthire-10525150?jobId=jobstreet-sg-job-10525150&sectionRank=38&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
38,"Data Engineer, Growth #Urgent --| #LetsGoToWork #JobsThatMatter",TikTok,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. The Growth team plays a core role in acquisition, activation, and retention of billions of users, through our globally popular products such as TikTok, Resso, CapCut, Helo, etc. We are building platform foundation, leveraging data and ML models, and providing end-to-end solutions to power global growth of ByteDance products. Typical Growth projects including referral, notifications, paid ads, etc. You will: Build data pipelines to portray business status, based on a deep understanding of our fast changing business and data-driven approach; Extract information and signals from a broad range of data and build hierarchies to accomplish analytical and mining goals for “Packaged Business Capability” such as user-growth, gaming and searching; Keep improving the integrity of data pipelines to provide a comprehensive data service. Qualifications: Bachelor's degree in Computer Science, Statistic, Data Science or a related field; Skilled in SQL and additional object-oriented programming language (e.g. Scala, Java, or Python); Experience in issue tracking and problem solving on data pipelines; Fast business understanding and collaborative in teamwork.",https://www.jobstreet.com.sg/en/job/data-engineer-growth-urgent-%7C-letsgotowork-jobsthatmatter-10518563?jobId=jobstreet-sg-job-10518563&sectionRank=39&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
39,Big Data Engineer - Recommendation Architecture #Urgent #Seekbetter,TikTok,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. About The Team Our Recommendation Architecture Team is responsible for building up and optimizing the architecture for our recommendation system to provide the most stable and best experience for our TikTok users. The team is responsible for system stability and high availability, online services and offline data flow performance optimization, solving system bottlenecks, reducing cost overhead, building data and service mid-platform, realizing flexible and scalable high-performance storage and computing systems. Responsibilities - What You'll Do Design and implement a reasonable offline data architecture for large-scale recommendation systems Design and implement flexible, scalable, stable and high-performance storage and computing systems Trouble-shooting of the production system, design and implement the necessary mechanisms and tools to ensure the stability of the overall operation of the production system Build industry-leading distributed systems such as storage and computing to provide reliable infrastructure for massive data and large-scale business systems Qualifications: Bachelor's degree or above in computer science, software engineering, or a related field Familiar with many open source frameworks in the field of big data, e.g.Hadoop, Hive,Flink, FlinkSQL,Spark, Kafka, HBase, Redis, RocksDB, ElasticSearch etc. Familiar with Java, C ++ and other programming languages Strong coding and trouble shooting ability Willing to challenge questions that have no obvious answers, and have a strong enthusiasm for learning new technologies Experience of Peta Byte level data processing is a plus At least 3 years of relevant experience TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We believe individuals shouldn't be disadvantaged because of their background or identity, but instead should be considered based on their strengths and experience. We are passionate about this and hope you are too.",https://www.jobstreet.com.sg/en/job/big-data-engineer-recommendation-architecture-urgent-seekbetter-10520041?jobId=jobstreet-sg-job-10520041&sectionRank=40&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
40,"Research Engineer II, - (Big Data &amp; IoT), [R00009221] #UrgentHire",Nanyang Technological University,"The Energy Research Institute NTU (ERIAN) invites applications for the position of Research Engineer II. Key Responsibilities: Data Engineer (Big Data &amp; IoT) for Data fusion project Job Requirements: Masters from a reputed institute Must have a minimum 4 years of hands-on experience in building the data pipeline using Python, Kafka &amp; Spark Must have solid concepts on IoT &amp; Sensors Must have experience in pulling data from Gateways / Edge Devices Must have done minimum 2 end to end Big Data Pipeline implementations, either on cloud or on-premise Experience in configuring or developing custom code components for data ingestion, data processing, and data provisioning, using Big data &amp; distributed computing platforms such as Python Spark, and Cloud platforms such as AWS or Azure. Must have hands-on knowledge of Spark RDD, DataFrame, MLLib and Streaming API Must have solid experience in advance python programming Knowledge of Python ML will be an added advantage Proficiency in data modelling, for both structured and unstructured data, for various layers of storage Must have ability to collaborate closely with business analysts, architects, and client stakeholders to create technical specifications. Must have expertise in building the CI / CD Pipeline &amp; Automatics deployment of jobs Skills and Proficiency Solid Python Programming skills Spark, Kafka, Spark RDD, Streaming API Pandas, Numpy, MatplotLib, Scikit-learn Git-lab, CI / CD Pipeline Docker Excellent Communication Skills We regret that only shortlisted candidates will be notified. Hiring Institution: NTU In line with Singapore’s nationwide Vaccination-Differentiated Safe Management Measures (VDS), employees must be fully vaccinated to return to the workplace, unless certified to be medically ineligible. For Information on VDS, please click here.",https://www.jobstreet.com.sg/en/job/research-engineer-ii-big-data-iot-%5Br00009221%5D-urgenthire-10519159?jobId=jobstreet-sg-job-10519159&sectionRank=41&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
41,"Assistant Director (Data Engineer), Applications of Teaching and Learning Analytics for Students",Nanyang Technological University,"The NTU education strategy 2025 is leveraging learning analytics to improve teaching and learning. This data engineer position would be critical in ensuring that we are able to achieve our learning analytics strategies and milestones on time. The role will report to Head of Applications of Teaching and Learning Analytics for Students (ATLAS@NTU) under the Institute for Pedagogical Innovation, Research &amp; Excellence (InsPIRE) and dotted line to Centre for IT Services (CITS) - InfraComm Infrastructure. The incumbent is responsible for supporting the learning analytics efforts at the university. The candidate plays an instrumental role in building an educational data hub with Denodo and the implementation of a new platform to manage machine leaning models. Key Responsibilities: Propose effective ways to continuously enhance data quality, governance and performance of educational data hub and data science machine learning platform. Deploy, fine-tune and maintain Learning Analytics models Review the development of Learning Analytics models Manage the education data hub that is based on Denodo Address technical issues relating to the education data hub, dashboards and applications Organise learning analytics ethics committee meetings Involve in planning activities within InsPIRE and CITS. Requirements: At least a bachelor’s in computer science, software or computer engineering, applied math, physics, statistics, or a related field. At least 7 years of work experience, including at least 5 years in of technical experience in data virtualisation, data science platform, Cloud AI/ML technologies and data governance. Certification in any analytic platform (such as Azure, AWS, Denodo, etc.) would be a bonus. Proactive in identifying gaps and proposing solutions Team player (willing to collaborate with others in their work, learn on the job, and support other cross department initiatives when needed) Hiring Institution: NTU",https://www.jobstreet.com.sg/en/job/assistant-director-data-engineer-applications-of-teaching-and-learning-analytics-for-students-10509273?jobId=jobstreet-sg-job-10509273&sectionRank=42&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
42,Data Engineer,Biofourmis Singapore Pte. Ltd.,"Roles &amp; Responsibilities Responsibilities: Creation and maintenance of optimal Data lake pipeline architectures. Stay abreast of industry trends and enable successful data solutions by leveraging best practices. Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability. Partnering effectively with inhouse Products, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs. Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources and AWS ‘big data’ technologies. Assemble large, complex data sets that meet functional / non-functional business requirements. Keep our data separated and secure within national boundaries through multiple AWS regions. Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader Experience / Training: 7+ years of experience in software engineering and Big Data Analytics. Prior experience on AWS cloud services EC2, Glue, Athena, S3, EKS, RDS, Redshift, Data pipeline, EMR, DynamoDB, cloud watch. Experience in creating and maintain Data lake on AWS cloud. Experience in Big Data analytics tools like Hadoop, Spark, Kafka etc. Strong experience in collecting data from different source systems and create ETL pipelines to handle complex data sets &amp; uncertain schema changes in data. Strong experience in Python programming and analytics libraries like Pandas, NumPy etc... Strong experience on Analytics skills and complex SQL based queries implementation. Data engineer also need to very passionate about efficient/accurate code development, optimizing performance of organization Data lake. Good experience in UNIX based shell scripting. Support to Data scientist team for data availability, extract &amp; provide required data sets. Coordinating with various teams and clients to provide data based on specific requirements. Education: Bachelor/Master/Engineering in IT/Computer science/software engineering or relevant experience.",https://www.jobstreet.com.sg/en/job/data-engineer-10517799?jobId=jobstreet-sg-job-10517799&sectionRank=43&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
43,"Data Engineer Intern, Growth #Urgent*#JobsThatMatter",TikTok,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. The Growth team plays a core role in acquisition, activation, and retention of billions of users, through our globally popular products such as TikTok, Resso, CapCut, Helo, etc. We are building platform foundation, leveraging data and ML models, and providing end-to-end solutions to power global growth of our products. Typical Growth projects include referral, notifications, paid ads, etc. Responsibilities Build data pipelines and reports to portray business status, based on a deep understanding of our fast changing business with data-driven approaches; Extract information and signals from a broad range of data and build hierarchies to accomplish analytical and mining goals for “Packaged Business Capability” such as growth, gaming and search; Continually improve the integrity of data pipelines to provide a comprehensive data service. Qualifications Undergraduate, or Postgraduate who is currently pursuing a degree/master in Engineering, Computer Science, Statistics, Data Science or a related technical discipline from a university; Experience in SQL and an additional object-oriented programming language (e.g., Python, Java, or Scala); Experience in issue tracking and problem-solving on data pipelines; Strong analytical thinking and exceptional attention to details.",https://www.jobstreet.com.sg/en/job/data-engineer-intern-growth-urgent*-jobsthatmatter-10516359?jobId=jobstreet-sg-job-10516359&sectionRank=44&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
44,Data Engineer - Video Infrastructure #Immediate #JobsThatMatter,TikTok,"Responsibilities Video Infrastructure is a world-leading video platform that provides multi-media storage, delivery, transcoding, and streaming services. We are building the next generation video processing platform and the largest live streaming network, which provides excellent experiences for billions of users around the world. Popular video products of TikTok and its affiliates are all empowered by our cutting-edge cloud technologies. Working in this team, you will have the opportunity to tackle challenges of large-scale networks all over the world, while leveraging your expertise in coding, algorithms, complexity analysis, and large-scale system design. Responsibilities: Craft optimal data processing architecture and systems for new data and ETL pipelines. Design, build, and maintain efficient and reliable data pipelines to move and transform data (both large and small amounts). Drive internal process improvements and automate manual processes for data quality and SLA management. Work with different cross-functional partners including CDN, Video Understanding, Video Transcoding, Live Streaming, and Real-Time Communication. Qualifications: Bachelor's degree in Computer Science or a related technical background involving software/system engineering, or equivalent working experience. Good programming experience with at least one of the following languages: C, C++, Java, Python, or Go. Experience in custom ETL/data pipeline design, implementation, and maintenance. Experience with data processing software (Hadoop, Spark, Pig, Hive) and algorithms (MapReduce, Flume). Experience in troubleshooting in large scale distributed systems.",https://www.jobstreet.com.sg/en/job/data-engineer-video-infrastructure-immediate-jobsthatmatter-10516406?jobId=jobstreet-sg-job-10516406&sectionRank=45&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
45,"Big Data Engineer, Recommendation Architecture #Immediate",TikTok,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. About The Team Our Recommendation Architecture Team is responsible for building up and optimizing the architecture for our recommendation system to provide the most stable and best experience for our TikTok users. The team is responsible for system stability and high availability, online services and offline data flow performance optimization, solving system bottlenecks, reducing cost overhead, building data and service mid-platform, realizing flexible and scalable high-performance storage and computing systems. Responsibilities - What You'll Do Design and implement a reasonable offline data architecture for large-scale recommendation systems Design and implement flexible, scalable, stable and high-performance storage and computing systems Trouble-shooting of the production system, design and implement the necessary mechanisms and tools to ensure the stability of the overall operation of the production system Build industry-leading distributed systems such as storage and computing to provide reliable infrastructure for massive data and large-scale business systems Qualifications Bachelor's degree or above in computer science, software engineering, or a related field Familiar with many open source frameworks in the field of big data, e.g.Hadoop, Hive,Flink, FlinkSQL,Spark, Kafka, HBase, Redis, RocksDB, ElasticSearch etc. Familiar with Java, C ++ and other programming languages Strong coding and trouble shooting ability TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We believe individuals shouldn't be disadvantaged because of their background or identity, but instead should be considered based on their strengths and experience. We are passionate about this and hope you are too.",https://www.jobstreet.com.sg/en/job/big-data-engineer-recommendation-architecture-immediate-10516216?jobId=jobstreet-sg-job-10516216&sectionRank=46&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
46,"Research Associate, - [Computer Science/IT] - [R00007075] #Seekbetter#WorkNow",Nanyang Technological University,"A Research Associate position is currently available in the College of Business, Nanyang Business School. We are looking for an experienced data engineer to join our team and you will use various methods to transform raw data into useful data systems. This includes developing algorithms and conducting statistical analysis. Overall, your goal is to develop data systems in alignment with business goals. To succeed in this data engineering position, you should have strong analytical skills and the ability to integrate data /data streams from different sources. Data engineer skills also include familiarity with apt programming langus and knowledge of machine learning methods. If you are detail-oriented, with excellent organizational skills and experience in this field, we’d like to hear from you. Job Responsibilities Co-evaluate business needs and objectives Identify opportunities for data acquisition Build data systems and pipelines Build algorithms and prototypes Analyze and organize raw data Interpret trends and patterns Conduct data analysis, working independently or with data analysts, and report on results Prepare data for prescriptive and predictive modeling Combine raw information from different sources Explore ways to enhance data quality and reliability Develop analytical tools and programs Collaborate with data scientists and architects Job Requirements ﻿ Master in Computer Science, IT, or similar field Previous experience as a data engineer or in a similar role Technical expertise with data models, data mining, and segmentation techniques Knowledge of programming langus (e.g. Java and Python) Hands-on experience with SQL database design Great numerical and analytical skills We regret to inform that only shortlisted candidates will be notified.",https://www.jobstreet.com.sg/en/job/research-associate-%5Bcomputer-science-it%5D-%5Br00007075%5D-seekbetter-worknow-10517330?jobId=jobstreet-sg-job-10517330&sectionRank=47&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
47,Data Engineer (E-Commerce) - 2023 Start #Seekbetter - #JobsThatMatter #UrgentHire,TikTok,"Responsibilities TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa. TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join Us At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok. We are looking for talented individuals to join us for this future position in 2023. As a graduate, you will get unparalleled opportunities for you to kickstart your career, pursue bold ideas and explore limitless growth opportunities. Co-create a future driven by your inspiration with TikTok. Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to all TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early. About the team The mission of the Data Platform Singapore Business Partnering (DPSG BP) team is to empower the TikTok business with data. Our goal is to build a Data Warehouse that can cater to batch and streaming data, Data Products that provide useful information to build efficient data metrics &amp; dashboards which will be used to make smarter business decisions to support business growth. If you're looking for a challenging ground to push your limits, this is the team for you! Responsibilities Translate business requirements &amp; end-to-end designs into technical implementations and responsible for building batch and real-time data warehouse; Manage data modeling design, writing and optimizing ETL jobs - collaborate with business teams to build data metrics based on data warehouse; Responsible for building and maintaining data products; Involvement in rollouts, upgrades, implementation and release of data system changes as required for streamlining of internal practices. Qualifications Final year or entry level with a background in Software Development, Computer Science, Computer Engineering, or a related technical discipline; Solid computer basic knowledge (e.g. data structure &amp; algorithms, SQL and networks); Strong coding capabilities and mastering at least one programming language (e.g. C/C++/Java/Python/Golang); Passionate about data warehouse, ETL development, data analysis and eCommerce; Good communication skills and a fast learner of new business and technology knowledge. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too. By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy.",https://www.jobstreet.com.sg/en/job/data-engineer-e-commerce-2023-start-seekbetter-jobsthatmatter-urgenthire-10517089?jobId=jobstreet-sg-job-10517089&sectionRank=48&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
48,Research Fellow [Computer Science/IT] (R00006578) - #JobsThatMatter -#UrgentHire #Worknow,Nanyang Technological University,"A Research Fellow position is currently available in the College of Business, Nanyang Business School. We are looking for an experienced data engineer to join our team and you will use various methods to transform raw data into useful data systems. This includes developing algorithms and conducting statistical analysis. Overall, your goal is to develop data systems in alignment with business goals. Job Responsibilities Co-evaluate business s and objectives Identify opportunities for data acquisition Build data systems and pipelines Build algorithms and prototypes Analyze and organize raw data Interpret trends and patterns Conduct data analysis, working independently or with data analysts, and report on results Prepare data for prescriptive and predictive modeling Combine raw information different sources Explore ways to enhance data quality and reliability Develop analytical tools and programs Collaborate with data scientists and architects Job Requirements Minimally Phd degree in Computer Science, IT, or similar field Candidates with a Masters Degree with more than 6 years of relevant experience post Masters-degree are also welcome to apply Previous experience as a data engineer or in a similar role Technical expertise with data models, data mining, and segmentation techniques Knowledge of programming languages (e.g. Java and Python) Hands-on experience with SQL database design Great numerical and analytical skills Ability to integrate data /data streams different sources Familiarity with apt programming languages and knowledge of machine learning methods If you are detail-oriented, with excellent organizational skills and experience in this field, we’d like to hear you. We regret to inform that only shortlisted candidates will be ified.",https://www.jobstreet.com.sg/en/job/research-fellow-%5Bcomputer-science-it%5D-r00006578-jobsthatmatter-urgenthire-worknow-10509307?jobId=jobstreet-sg-job-10509307&sectionRank=49&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
49,Research Fellow [Computer Science/IT] [R00006578] - #JobsThatMatter -#UrgentHire #Worknow,Nanyang Technological University,"A Research Fellow position is currently available in the College of Business, Nanyang Business School. We are looking for an experienced data engineer to join our team and you will use various methods to transform raw data into useful data systems. This includes developing algorithms and conducting statistical analysis. Overall, your goal is to develop data systems in alignment with business goals. Job Responsibilities Co-evaluate business s and objectives Identify opportunities for data acquisition Build data systems and pipelines Build algorithms and prototypes Analyze and organize raw data Interpret trends and patterns Conduct data analysis, working independently or with data analysts, and report on results Prepare data for prescriptive and predictive modeling Combine raw information different sources Explore ways to enhance data quality and reliability Develop analytical tools and programs Collaborate with data scientists and architects Job Requirements Minimally Phd degree in Computer Science, IT, or similar field Candidates with a Masters Degree with more than 6 years of relevant experience post Masters-degree are also welcome to apply Previous experience as a data engineer or in a similar role Technical expertise with data models, data mining, and segmentation techniques Knowledge of programming languages (e.g. Java and Python) Hands-on experience with SQL database design Great numerical and analytical skills Ability to integrate data /data streams different sources Familiarity with apt programming languages and knowledge of machine learning methods If you are detail-oriented, with excellent organizational skills and experience in this field, we’d like to hear you. We regret to inform that only shortlisted candidates will be ified.",https://www.jobstreet.com.sg/en/job/research-fellow-%5Bcomputer-science-it%5D-%5Br00006578%5D-jobsthatmatter-urgenthire-worknow-10509310?jobId=jobstreet-sg-job-10509310&sectionRank=50&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
50,"Research Engineer II, - (Big Data &amp; IoT) - [R00009221] #Immediate",Nanyang Technological University,"The Energy Research Institute NTU (ERIAN) invites applications for the position of Research Engineer II. Key Responsibilities: Data Engineer (Big Data &amp; IoT) for Data fusion project Job Requirements: Masters from a reputed institute Must have a minimum 4 years of hands-on experience in building the data pipeline using Python, Kafka &amp; Spark Must have solid concepts on IoT &amp; Sensors Must have experience in pulling data from Gateways / Edge Devices Must have done minimum 2 end to end Big Data Pipeline implementations, either on cloud or on-premise Experience in configuring or developing custom code components for data ingestion, data processing, and data provisioning, using Big data &amp; distributed computing platforms such as Python Spark, and Cloud platforms such as AWS or Azure. Must have hands-on knowledge of Spark RDD, DataFrame, MLLib and Streaming API Must have solid experience in advance python programming Knowledge of Python ML will be an added advantage Proficiency in data modelling, for both structured and unstructured data, for various layers of storage Must have ability to collaborate closely with business analysts, architects, and client stakeholders to create technical specifications. Must have expertise in building the CI / CD Pipeline &amp; Automatics deployment of jobs Skills and Proficiency Solid Python Programming skills Spark, Kafka, Spark RDD, Streaming API Pandas, Numpy, MatplotLib, Scikit-learn Git-lab, CI / CD Pipeline Docker Excellent Communication Skills We regret that only shortlisted candidates will be notified. Hiring Institution: NTU In line with Singapore’s nationwide Vaccination-Differentiated Safe Management Measures (VDS), employees must be fully vaccinated to return to the workplace, unless certified to be medically ineligible. For Information on VDS, please click here.",https://www.jobstreet.com.sg/en/job/research-engineer-ii-big-data-iot-%5Br00009221%5D-immediate-10516604?jobId=jobstreet-sg-job-10516604&sectionRank=51&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
51,"Assistant Director (Data Engineer), Applications of Teaching and Learning Analytics for Students - R00012552",Nanyang Technological University,"The NTU education strategy 2025 is leveraging learning analytics to improve teaching and learning. This data engineer position would be critical in ensuring that we are able to achieve our learning analytics strategies and milestones on time. The role will report to Head of Applications of Teaching and Learning Analytics for Students (ATLAS@NTU) under the Institute for Pedagogical Innovation, Research &amp; Excellence (InsPIRE) and dotted line to Centre for IT Services (CITS) - InfraComm Infrastructure. The incumbent is responsible for supporting the learning analytics efforts at the university. The candidate plays an instrumental role in building an educational data hub with Denodo and the implementation of a new platform to manage machine leaning models. Key Responsibilities: Propose effective ways to continuously enhance data quality, governance and performance of educational data hub and data science machine learning platform. Deploy, fine-tune and maintain Learning Analytics models Review the development of Learning Analytics models Manage the education data hub that is based on Denodo Address technical issues relating to the education data hub, dashboards and applications Organise learning analytics ethics committee meetings Involve in planning activities within InsPIRE and CITS. Requirements: At least a bachelor’s in computer science, software or computer engineering, applied math, physics, statistics, or a related field. At least 7 years of work experience, including at least 5 years in of technical experience in data virtualisation, data science platform, Cloud AI/ML technologies and data governance. Certification in any analytic platform (such as Azure, AWS, Denodo, etc.) would be a bonus. Proactive in identifying gaps and proposing solutions Team player (willing to collaborate with others in their work, learn on the job, and support other cross department initiatives when needed)",https://www.jobstreet.com.sg/en/job/assistant-director-data-engineer-applications-of-teaching-and-learning-analytics-for-students-r00012552-10511284?jobId=jobstreet-sg-job-10511284&sectionRank=52&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
52,"5 x Data Engineer (Up to $10,000, Perm) - Ref: FC",Search Index Pte Ltd,"Government-Linked Company Lead Multi-Million projects with Top Companies Up to $10,000 monthly salary + Competitive Bonus Multiple Permanent Positions Available Responsibilities Work with Product, Data Science and Business groups to gather data requirements Translate data requirements into technical specifications and documentation Design and implement reliable, scalable, robust and extensible big data systems Extract, transform and load (ETL) various data sources into Data Lake Design, execute and automate ETL jobs Contribute to data architecture standards and coding conventions Requirement Bachelor’s degree in Computer Science, Software Engineering or a related field 3-4 years of experience in managing data warehouse or data engineering systems Proficient in programming and scripting language (e.g. SQL, Python, Java/Scala, Golang). Experience with ETL (Extraction, Transformation &amp; Loading) and architecting data systems Hands-on experience with any of the cloud-based systems eg: Snowflake, GCP, AWS and Azure Familiarity with working on Big Data technologies like Spark, Kafka, and distributed system. Ability to explain technical solutions to the business users and partners Salary will commensurate according to Candidates’ Work Experience &amp; Qualifications To apply for this job opportunity, click on APPLY NOW. We regret that only short-listed candidates will be contacted shortly. EA License No: 14C7092 EA Registration No: R2199193 (Frieda Chan)",https://www.jobstreet.com.sg/en/job/5-x-data-engineer-up-to-%2410-000-perm-ref%3A-fc-10495804?jobId=jobstreet-sg-job-10495804&sectionRank=53&token=0~0fe51df3-ab7f-44cb-8dab-c33d8f2d2aff&fr=SRP%20Job%20Listing
