,Title,Company,Description,URL
85,Business Data Analyst / Operation Finance Controller M/F - #Immediate #UrgentHiregent #Worknow,STMicroelectronics Asia Pacific Pte Ltd (Lite ads),"Job description You will be involved in: Leading in driving improvements in the quality and automation of financial and business/cost analyses so as to guide Management in decision making and performance monitoring Forecasting and analysing costs of manufacturing processes, labor and inventory To automate high level, top down, sets of analytics and dashboards to track outcomes Creating dynamic financial dashboards for management view Utilising analytics software to identify inefficiencies within the manufacturing operations Helping management to make important decisions based on costs and benefits Creating and managing budgets, and monitor spending Conducting audits and collaborating with operations to optimize the various business processes and transactions Monitor changes in processes or methods to calculate effects on overall costs Profile Our ideal candidate: Possesses a degree in Accountancy, Business Analytics, Data Science, Information Systems, Statistics, Industrial Engineering or other similar quantitative fields 3 to 5 years of prior experience in analytical fields / finance business processes, preferably in a semiconductor manufacturing environment Knowledge of analytics software and process automation and preferably with prior experiences with cost control Excellent analytical, problem-solving and logical thinking skills Able to present a succinct and clear analysis suitable for Management communication Able to work under time pressure with a high degree of accuracy &amp; attention to details Strong interpersonal and communication skills to work with colleagues from various levels and functions Possess the ability to work independently, multitask and perform in a fast pace environment Applicants with experience in any of the following will be considered favourably. Tableau SQL VBA MATLAB, Python Other analytics software (Power BI etc.) R programming",https://www.jobstreet.com.sg/en/job/business-data-analyst-operation-finance-controller-m-f-immediate-urgenthiregent-worknow-10519603?jobId=jobstreet-sg-job-10519603&sectionRank=86&token=0~01bd3684-f9da-4d9d-bd0d-679006414428&fr=SRP%20Job%20Listing
86,"Product Data Analyst, - Data Analysis #JobsThatMatter | #LetsGoToWork#Seekbetter",TikTok,"Responsibilities [About Tiktok] TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. [About the Team] The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Able to operate with minimal supervision and independently identify + support data analysis needs of product and business lines. Coach and mentor junior members of the team. Setting clear team goals and overseeing day to day team operation. Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. 2+ years of proven work experience in Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Ability to partner effectively with product and business leaders. Using data to influence stakeholders in a matrixed organization. Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python. Strong user affinity with solid understanding of product usage and performance.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis-jobsthatmatter-%7C-letsgotowork-seekbetter-10520601?jobId=jobstreet-sg-job-10520601&sectionRank=87&token=0~01bd3684-f9da-4d9d-bd0d-679006414428&fr=SRP%20Job%20Listing
87,"Business Data Analyst, -- Operation Finance Controller M/F #Seekbetter #JobsThatMatter#Urgent | # Immediate.",STMicroelectronics Asia Pacific Pte Ltd (Lite ads),"Job description You will be involved in: Leading in driving improvements in the quality and automation of financial and business/cost analyses so as to guide Management in decision making and performance monitoring Forecasting and analysing costs of manufacturing processes, labor and inventory To automate high level, top down, sets of analytics and dashboards to track outcomes Creating dynamic financial dashboards for management view Utilising analytics software to identify inefficiencies within the manufacturing operations Helping management to make important decisions based on costs and benefits Creating and managing budgets, and monitor spending Conducting audits and collaborating with operations to optimize the various business processes and transactions Monitor changes in processes or methods to calculate effects on overall costs Profile Our ideal candidate: Possesses a degree in Accountancy, Business Analytics, Data Science, Information Systems, Statistics, Industrial Engineering or other similar quantitative fields 3 to 5 years of prior experience in analytical fields / finance business processes, preferably in a semiconductor manufacturing environment Knowledge of analytics software and process automation and preferably with prior experiences with cost control Excellent analytical, problem-solving and logical thinking skills Able to present a succinct and clear analysis suitable for Management communication Able to work under time pressure with a high degree of accuracy &amp; attention to details Strong interpersonal and communication skills to work with colleagues from various levels and functions Possess the ability to work independently, multitask and perform in a fast pace environment Applicants with experience in any of the following will be considered favourably. Tableau SQL VBA MATLAB, Python Other analytics software (Power BI etc.) R programming",https://www.jobstreet.com.sg/en/job/business-data-analyst-operation-finance-controller-m-f-seekbetter-jobsthatmatter-urgent-%7C-immediate.-10520423?jobId=jobstreet-sg-job-10520423&sectionRank=88&token=0~01bd3684-f9da-4d9d-bd0d-679006414428&fr=SRP%20Job%20Listing
88,"Product Data Analyst, - Data Analysis #WorkNow #UrgentHire #LetsGoToWork #Urgent",TikTok,"Responsibilities [About Tiktok] TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. [About the Team] The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Able to operate with minimal supervision and independently identify + support data analysis needs of product and business lines. Coach and mentor junior members of the team. Setting clear team goals and overseeing day to day team operation. Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. 2+ years of proven work experience in Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Ability to partner effectively with product and business leaders. Using data to influence stakeholders in a matrixed organization. Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python. Strong user affinity with solid understanding of product usage and performance.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis-worknow-urgenthire-letsgotowork-urgent-10519183?jobId=jobstreet-sg-job-10519183&sectionRank=89&token=0~01bd3684-f9da-4d9d-bd0d-679006414428&fr=SRP%20Job%20Listing
89,"Product Data Analyst, - Data Analysis #WorkNow #UrgentHire* -- | #LetsGoToWork#Seekbetter",TikTok,"Responsibilities [About Tiktok] TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. [About the Team] The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Able to operate with minimal supervision and independently identify + support data analysis needs of product and business lines. Coach and mentor junior members of the team. Setting clear team goals and overseeing day to day team operation. Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. 2+ years of proven work experience in Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Ability to partner effectively with product and business leaders. Using data to influence stakeholders in a matrixed organization. Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python. Strong user affinity with solid understanding of product usage and performance.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis-worknow-urgenthire*-%7C-letsgotowork-seekbetter-10520595?jobId=jobstreet-sg-job-10520595&sectionRank=90&token=0~01bd3684-f9da-4d9d-bd0d-679006414428&fr=SRP%20Job%20Listing
90,Business Data Analyst / Operation Finance Controller M/F #JobsThatMatter #Immediate - #Seekbetter - | #LetsGoToWork #JobsThatMatter,STMicroelectronics Asia Pacific Pte Ltd (Lite ads),"Job description You will be involved in: Leading in driving improvements in the quality and automation of financial and business/cost analyses so as to guide Management in decision making and performance monitoring Forecasting and analysing costs of manufacturing processes, labor and inventory To automate high level, top down, sets of analytics and dashboards to track outcomes Creating dynamic financial dashboards for management view Utilising analytics software to identify inefficiencies within the manufacturing operations Helping management to make important decisions based on costs and benefits Creating and managing budgets, and monitor spending Conducting audits and collaborating with operations to optimize the various business processes and transactions Monitor changes in processes or methods to calculate effects on overall costs Profile Our ideal candidate: Possesses a degree in Accountancy, Business Analytics, Data Science, Information Systems, Statistics, Industrial Engineering or other similar quantitative fields 3 to 5 years of prior experience in analytical fields / finance business processes, preferably in a semiconductor manufacturing environment Knowledge of analytics software and process automation and preferably with prior experiences with cost control Excellent analytical, problem-solving and logical thinking skills Able to present a succinct and clear analysis suitable for Management communication Able to work under time pressure with a high degree of accuracy &amp; attention to details Strong interpersonal and communication skills to work with colleagues from various levels and functions Possess the ability to work independently, multitask and perform in a fast pace environment Applicants with experience in any of the following will be considered favourably. Tableau SQL VBA MATLAB, Python Other analytics software (Power BI etc.) R programming",https://www.jobstreet.com.sg/en/job/business-data-analyst-operation-finance-controller-m-f-jobsthatmatter-immediate-seekbetter-%7C-letsgotowork-jobsthatmatter-10518471?jobId=jobstreet-sg-job-10518471&sectionRank=91&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
91,Business Data Analyst / Operation Finance Controller M/F #Se | # Immediate.ekbetter#Urgent #Seekbetter #JobsThatMatter -- #LetsGoToWork.,STMicroelectronics Asia Pacific Pte Ltd (Lite ads),"Job description You will be involved in: Leading in driving improvements in the quality and automation of financial and business/cost analyses so as to guide Management in decision making and performance monitoring Forecasting and analysing costs of manufacturing processes, labor and inventory To automate high level, top down, sets of analytics and dashboards to track outcomes Creating dynamic financial dashboards for management view Utilising analytics software to identify inefficiencies within the manufacturing operations Helping management to make important decisions based on costs and benefits Creating and managing budgets, and monitor spending Conducting audits and collaborating with operations to optimize the various business processes and transactions Monitor changes in processes or methods to calculate effects on overall costs Profile Our ideal candidate: Possesses a degree in Accountancy, Business Analytics, Data Science, Information Systems, Statistics, Industrial Engineering or other similar quantitative fields 3 to 5 years of prior experience in analytical fields / finance business processes, preferably in a semiconductor manufacturing environment Knowledge of analytics software and process automation and preferably with prior experiences with cost control Excellent analytical, problem-solving and logical thinking skills Able to present a succinct and clear analysis suitable for Management communication Able to work under time pressure with a high degree of accuracy &amp; attention to details Strong interpersonal and communication skills to work with colleagues from various levels and functions Possess the ability to work independently, multitask and perform in a fast pace environment Applicants with experience in any of the following will be considered favourably. Tableau SQL VBA MATLAB, Python Other analytics software (Power BI etc.) R programming",https://www.jobstreet.com.sg/en/job/business-data-analyst-operation-finance-controller-m-f-se-%7C-immediate.ekbetter-urgent-seekbetter-jobsthatmatter-letsgotowork.-10521324?jobId=jobstreet-sg-job-10521324&sectionRank=92&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
92,Product Data Analyst - Data Analysis - #JobsThatMatter #Immediate| - #UrgentHire#Seekbetter,TikTok,"Responsibilities [About Tiktok] TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. [About the Team] The Product Data Analytics Team analyzes a combination of product usage and product performance data to derive meaningful insights that would serve as a guide to better product and decision making for our business leaders. Responsibilities Perform analysis on product usage product performance data. Identify factors affecting product usage, performance and growth, derive meaningful insights to guide to better product and decision making for our business leaders. Work with cross functional partners (Product Managers/Operations/Engineering etc.) for product optimization and bring value to the business. Design A/B experiments to optimize and drive future product developments. Perform market activity analysis and any other analytics that would help guide product and business decision making. Construct specialized data models based on product needs and business requirements. Able to operate with minimal supervision and independently identify + support data analysis needs of product and business lines. Coach and mentor junior members of the team. Setting clear team goals and overseeing day to day team operation. Qualifications Bachelor's degree in Statistics, Mathematics or any other relevant fields. 2+ years of proven work experience in Analytics of any Internet or large scale B2C products. Excellent communication skills with ability to communicate conclusions effectively to both technical and non-technical audiences. Ability to partner effectively with product and business leaders. Using data to influence stakeholders in a matrixed organization. Proficiency in Tableau, or similar data visualization tools. Proficiency in SQL, Python. Strong user affinity with solid understanding of product usage and performance.",https://www.jobstreet.com.sg/en/job/product-data-analyst-data-analysis-jobsthatmatter-immediate%7C-urgenthire-seekbetter-10520600?jobId=jobstreet-sg-job-10520600&sectionRank=93&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
93,Business Data Analyst / Operation Finance Controller M/F - #JobsThatMatter #urgent #JobsThatMatter #UrgentHire #JobsThatMatter | # Immediate.,STMicroelectronics Asia Pacific Pte Ltd (Lite ads),"Job description You will be involved in: Leading in driving improvements in the quality and automation of financial and business/cost analyses so as to guide Management in decision making and performance monitoring Forecasting and analysing costs of manufacturing processes, labor and inventory To automate high level, top down, sets of analytics and dashboards to track outcomes Creating dynamic financial dashboards for management view Utilising analytics software to identify inefficiencies within the manufacturing operations Helping management to make important decisions based on costs and benefits Creating and managing budgets, and monitor spending Conducting audits and collaborating with operations to optimize the various business processes and transactions Monitor changes in processes or methods to calculate effects on overall costs Profile Our ideal candidate: Possesses a degree in Accountancy, Business Analytics, Data Science, Information Systems, Statistics, Industrial Engineering or other similar quantitative fields 3 to 5 years of prior experience in analytical fields / finance business processes, preferably in a semiconductor manufacturing environment Knowledge of analytics software and process automation and preferably with prior experiences with cost control Excellent analytical, problem-solving and logical thinking skills Able to present a succinct and clear analysis suitable for Management communication Able to work under time pressure with a high degree of accuracy &amp; attention to details Strong interpersonal and communication skills to work with colleagues from various levels and functions Possess the ability to work independently, multitask and perform in a fast pace environment Applicants with experience in any of the following will be considered favourably. Tableau SQL VBA MATLAB, Python Other analytics software (Power BI etc.) R programming",https://www.jobstreet.com.sg/en/job/business-data-analyst-operation-finance-controller-m-f-jobsthatmatter-urgent-jobsthatmatter-urgenthire-jobsthatmatter-%7C-immediate.-10520468?jobId=jobstreet-sg-job-10520468&sectionRank=94&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
94,Livestream Business Data Analyst,BYTEDANCE PTE. LTD.,"Responsibilities Establish analytical framework for the TikTok Live streaming team: root cause analysis, core metrics monitoring, and automated dashboards to surface key data insights to stakeholders and inform product strategies. Evaluate and forecast the impact of product features on creators, agencies, operation and the TikTok ecosystem. Dive deep into the data to understand how creator, 3rd parties, and viewer behaviors change with the evolution of our product. Understand top performers and use data to explore and analyze actionable operational strategies. Act as our team's thought leader on best practices and move towards a long-term vision of sustainable and thriving data processes. Work hand-in-hand with operation, product, engineering, and design to proactively influence and inform teammates' decisions throughout the business lifecycle. Qualifications Bachelor degree or above, major in mathematics, statistics, computer science is preferred; or major in science or engineering or engaged in data statistics, analysis, modeling related working areas after graduation. 5+ years of domain experience in a mobile or consumer internet business, or in a high-velocity, high-growth product or team. Data analysis ability, familiar with Hive SQL, Python, R. Familiarity of machine learning Knowledge will be a plus. Familiar with statistics and dashboard, preferred to have experience in user growth, metrics creation, A/B testing, and data modeling. An impact-oriented, customer-centric approach to data analysis; Exceptional analysis, communication, and strategy report writing skills. Has a “can-do” attitude with a strong sense of ownership to execute end-to-end projects. Self-driven and able to manage and balance ongoing requests with proper prioritization.",https://www.jobstreet.com.sg/en/job/livestream-business-data-analyst-10496088?jobId=jobstreet-sg-job-10496088&sectionRank=95&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
95,Research Associate / (Data Analyst &amp; Machine Learning Specialist) [R00008084] #Immediate,Nanyang Technological University,"The Energy Research Institute NTU invites applications for the position of Research Associate. ﻿Key Responsibilities: Able to develop software codes for autonomous simultaneous localization and mapping of moving equipment. Should be able to develop framework for multi accesses edge computing. Train machine learning and deep learning models on a computing cluster to perform visual recognition tasks such as segmentation, detection, self-supervised depth estimation and end-to-end control. Multi sensor fusion based software integration from physical system to virtual environment. Prepare reports and documentations for the research programs, and support data analysis. Test and validate developed autonomous codes against physical systems. Program development for sensor systems and dashboard visualization. Creating lab scale setups and fixtures in tune to vehicle level performance. Formulating process experimental plans both lab level and real field level. Running experiments and troubleshooting systems. Developing potential improvements to the health monitoring system and testing potential solutions. Job Requirements: Master’s degree in computer science engineering/Electronics Engineering. Related degree preferred. Related experience would be given high priority. Experience with signal processing. Strong python programming, software development best practices, debugging and profiling. Knowledge on at least one mainstream deep learning framework such as Pytorch , Tensorflow and CNN. Familiarity with data science tool kit such as Jupyter, pandas, Linux environment. Familiarity of AWS or Azure. Solid understanding of algorithms, linear algebra, machine learning, computer systems/architecture, neural network. Basic Knowledge with sensor system, interface, data conversion and software programming. Effective communication and report writing skills. Experience in use of applicable business software applications. Prior experience and knowledge in Data analysis and Machine learning algorithms development. Interested applicants are invited to submit a cover letter and full CV in one document. We regret that only shortlisted candidates will be notified.",https://www.jobstreet.com.sg/en/job/research-associate-data-analyst-machine-learning-specialist-%5Br00008084%5D-immediate-10520306?jobId=jobstreet-sg-job-10520306&sectionRank=96&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
96,Research Associate / (Data Analyst &amp; Machine Learning Specialist) [R00008084] #Seekbetter #JobsThatMatter - #LetsGoToWork,Nanyang Technological University,"The Energy Research Institute NTU invites applications for the position of Research Associate. Key Responsibilities: Able to develop software codes for autonomous simultaneous localization and mapping of moving equipment. Should be able to develop framework for multi accesses edge computing. Train machine learning and deep learning models on a computing cluster to perform visual recognition tasks such as segmentation, detection, self-supervised depth estimation and end-to-end control. Multi sensor fusion based software integration from physical system to virtual environment. Prepare reports and documentations for the research programs, and support data analysis. Test and validate developed autonomous codes against physical systems. Program development for sensor systems and dashboard visualization. Creating lab scale setups and fixtures in tune to vehicle level performance. Formulating process experimental plans both lab level and real field level. Running experiments and troubleshooting systems. Developing potential improvements to the health monitoring system and testing potential solutions. Job Requirements: Master’s degree in computer science engineering/Electronics Engineering. Related degree preferred. Related experience would be given high priority. Experience with signal processing. Strong python programming, software development best practices, debugging and profiling. Knowledge on at least one mainstream deep learning framework such as Pytorch , Tensorflow and CNN. Familiarity with data science tool kit such as Jupyter, pandas, Linux environment. Familiarity of AWS or Azure. Solid understanding of algorithms, linear algebra, machine learning, computer systems/architecture, neural network. Basic Knowledge with sensor system, interface, data conversion and software programming. Effective communication and report writing skills. Experience in use of applicable business software applications. Prior experience and knowledge in Data analysis and Machine learning algorithms development. Interested applicants are invited to submit a cover letter and full CV in one document. We regret that only shortlisted candidates will be notified.",https://www.jobstreet.com.sg/en/job/research-associate-data-analyst-machine-learning-specialist-%5Br00008084%5D-seekbetter-jobsthatmatter-letsgotowork-10519338?jobId=jobstreet-sg-job-10519338&sectionRank=97&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
97,"E-commerce Data Analyst, - Logistic",TikTok,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join Us At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok. The e-commerce industry has seen tremendous growth in recent years and has become a hotly contested space amongst leading Internet companies, and its future growth cannot be underestimated. With millions of loyal users globally, we believe TikTok is an ideal platform to deliver a brand new and better e-commerce experience to our users. We are looking for passionate and talented people to join our product and operations team . Together we can build an e-commerce ecosystem that is innovative, secure and intuitive for our users. What You'll Do Responsible for data analysis of TikTok e-commerce's global logistics operations; Maintain &amp; improve operation performance index; assist top management to monitor the weekly and bi-monthly operation performance; analyze results using statistical techniques and provide ongoing reports; Cooperate with logistics team to set strategy, e.g. Leadtime improvement, cost reduction, logistics experience rating, etc; communicate findings to influence others to take actions; Follow-up data analysis of local operation teams in several overseas markets, support operation and provide optimization suggestions; Cooperate with Products and ETL teams to define system requirements, build data products, improve and roll-out product features to support business. Qualifications Degree holder in Logistics and Supply Chain Management, Operation Research, Mathematics, Statistics, Computer Science is preferred At least 3 years of working experience in data analysis, and experience in logistics is a plus； Proficient in SQL and familiar with Python or R； High energy, self-motivation and ability to work in a fast-growing environment. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",https://www.jobstreet.com.sg/en/job/e-commerce-data-analyst-logistic-10520449?jobId=jobstreet-sg-job-10520449&sectionRank=98&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
98,Ecommerce Anti-Fraud Data Analyst #Immediate,TikTok,"Responsibilities Why Join Us TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok. The TikTok E-commerce Governance and Experience team is responsible for ensuring our marketplace is safe and trustworthy for users, sellers, and creators globally. We value user satisfaction and work on policies, rules, and systems to ensure quality for our community. As the Anti-fraud analyst, you will be responsible for building, improving, and monitoring business processes that detect and prevent fraudulent activities in various scenarios including transactions, KYC, and seller-creator affiliation. Apply investigational skills to monitor, audit, and analyze potential fraudulent cases and produce root cause analysis report with value-added risk mitigation suggestions; Collaborate with product managers, data scientists, and the engineering team to evaluate the efficiency of existing tools, processes, and policies related to fraud management; Understand the trends and intelligence of fraudulent activities in each local market and build intelligence systems to mitigate fraud; Define key performance metrics and build detailed reporting models for effective tracking, reporting, and feedback on measures implemented; Drive process implementation and improvement that streamlines determination of resellers, incentive abuse, and/or fake order evaluation; Communicate findings and complex results to key stakeholders and manage timeline of mitigation projects. Qualifications: Bachelor's degree or above with a background in Computer Science, Business Analytic, Math, Statistics, or related field ; Strong data analysis and correlation skills with ability to work through complex and unfamiliar data sets and able to derive the characteristics of different scenarios; Comfortable in a matrix organization and to drive cross-functional and cross-regional collaborations; Strong attention to detail and ability to notice discrepancies in data; Experience with SQL and analytical tools (SAS, R, Python) is a must; Experience with AI and machine learning is a plus; Familiarity with risk and fraud in Ecommerce fields is a strong plus; Past experience working in SEA or EU market is highly preferred; Proficiency in English is required; any second language proficiency is highly preferred but not required. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",https://www.jobstreet.com.sg/en/job/ecommerce-anti-fraud-data-analyst-immediate-10522896?jobId=jobstreet-sg-job-10522896&sectionRank=99&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
99,Ethics &amp; Compliance - Data Analyst #JobsThatMatter-- #LetsGoToWork #JobsThatMatter,TikTok,"Responsibilities TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join Us At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok. High ethical standards and a culture of integrity will play a pivotal role in achieving the vision of the Ethics Office. The Ethics Office was created to guide ethical leadership and decision making; develop, educate, and raise awareness on internal policies; and lead and manage investigations. We are looking for an individual with a strong data analytics background to understand the company's ethics and compliance process, using data tools to support the investigations work and training programs. The new hire will drive data that will lay the foundation for new ways of working by visualising the data in a comprehensive manner in the areas of investigation, internal fraud prevention, training programs using SQL database software &amp; Power BI. Responsibilities: Responsible for using data analysis, data mining and visualisation for investigation work and training programs; In-depth understanding of the company's compliance processes by using internal tools to monitor compliance status, and provide daily data support for the department, ability to partnership with cross-functional teams such as internal audit, risk control, human resources, finance; Participate in and support major projects of the investigation department, and put forward effective suggestions and feedback to ensure the smooth development of investigation actions; Participate in the development of Ethics Office projects such as designing and developing BI dashboards to present analytics insights and set anomaly alerts according to monitoring rules. Qualifications Qualifications: Bachelor's Degree and/or Masters, majors in mathematics, statistics, computer science, related majors are preferred; 3+ years of strong industry experience in big data analysis, experience in forensics/consulting/risk data mining is preferred; Proficiency in excel, data visualisation tools such as SQL database software, Power BI, Tableau; Experience in coordinating cross-functional and cross-regional execution. Strong communication, critical thinking and quick learning are preferred; Demonstrated leadership and self-direction. Willingness to both teach others and learn new techniques. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",https://www.jobstreet.com.sg/en/job/ethics-compliance-data-analyst-jobsthatmatter-letsgotowork-jobsthatmatter-10522757?jobId=jobstreet-sg-job-10522757&sectionRank=100&token=0~78dbe617-37d8-4db3-8528-92a803ba756a&fr=SRP%20Job%20Listing
