,Title,Company,Description,URL
12,Information Technology - Senior Data Sciences & Analytics Engineer (Data Science Track),SINGAPORE AIRLINES LIMITED,"Job Description

SIA Group has multiple positions for senior data scientists to drive our AI, data science and business analytics initiatives. Responsibilities include the following:
Member of the in-house AI and data science development team that works on challenging problems in machine learning (including NLP, computer vision and recommender system using deep learning methods), mathematical optimization, game theory, and experimental design.
Work closely with business stakeholders to create impactful and intelligent features/services in AI, data science and data analytics. Propose and build scalable ML/DL solutions. Deploy them as API microservices for use by software applications and business users for faster and more effective decision making.
Oversee the technical work of external technology partners and provide them datasets to deliver products/services in AI and data science. Support business users in the assessment/ validation of partner-supplied prediction models and in their deployment to production cloud.
Help business units create Tableau dashboards with relevant datasets. Extract insights through data visualization.
Work closely with application development teams to help them operationalize and integrate AI/ML capabilities to their software systems.
Note: You could be posted to any subsidiary in SIA Group.

Requirements
BS in Computer Science, Mathematics, Statistics, Physics or related discipline is required. PhD and MS degrees related to machine learning and other AI disciplines are preferred.
Advanced programming skills in Python. Conversant with algorithm design/analysis, data structure and SQL. Familiarity with functional/object-oriented software development using modern programming languages such as Scala, JavaScript, Java and C# is a plus.
At least 2 years of relevant industry experience in two or more of the following areas:
At least intermediate-level hands-on skills in shallow machine learning or information retrieval. Some exposure to GPU-accelerated deep learning frameworks (such as TensorFlow and PyTorch) for more advanced AI work is a plus.
Knowledge and working experience in workflow, map-reduce or stream processing systems such as Spark and Kafka.
Familiar with Bayesian statistics and inference. Exposure to the application of Bayesian and causal networks for probabilistic reasoning is a plus.
Knowledge and working experience with data visualization tools like Tableau or Power BI.
Some hands-on experience with AWS, GCP or similar public cloud environment.
Excellent interpersonal & communication skills for working with both technical staff and non-technical business users.
Experience with Agile/Scrum/Kanban methodologies is a plus.",https://www.mycareersfuture.gov.sg/job/information-technology/information-technology-senior-data-sciences-analytics-engineer-singapore-airlines-4a69a3fe80dec9196dd6d5e09113d8df?source=MCF&event=Search
13,Research Associate (Digital Health and Data Science),NATIONAL UNIVERSITY OF SINGAPORE,"Job Description
Applications are invited for the following full-time position in the Saw Swee Hock School of Public Health:
Research Associate (Digital Health and Data Science), 1 year minimum, up to 3 years
A Research Associate position is available in the Saw Swee Hock School of Public Health to support the Principal Investigators in research projects in the areas of digital health and behavioural science with focus on the use of intensive longitudinal data. The position will focus on data analyses of diverse digital health data derived in observational and intervention studies using different wearable sensors and smartphone technologies.
The Research Associate will work closely with members of different research programmes:
• The Physical Activity and Nutrition Determinants in Asia (PANDA) research programme: https://blog.nus.edu.sg/sphpanda/ PANDA is one of the major research programs of the SSHSPH including faculty members from a variety of disciplines. PANDA aims to understand determinants of nutrition and physical activity behaviors in Asian populations and develop interventions to improve these behaviours and contribute to the prevention of non-communicable diseases and mental well-being.
• Continuous Observations of Behavioural Risk Factors in Asia (COBRA) study: https://blog.nus.edu.sg/sphpanda/research-projects/cutting-across-area-2-and-area-3/cobra/ COBRA is a sub-cohort of SG100k. It involves 1500 middle aged adults to understand the interactions between behavioural and environmental factors and how these relate to health. Specifically, using wearable sensors, mobile phone applications and spatial analysis, the cohort aims to identify behavioural and environmental determinants of lifestyle risk factors, which inform the design of personalised lifestyle interventions.
• Future Health Technologies (FHT) – Mobile Interventions: https://fht.ethz.ch/research/mobile-health-interventions.html FHT Module 2 applies the Multiphase Optimisation Strategy to identify and overcome individual, cultural, legal and organisational barriers and identify facilitators for the successful implementation of interventions in Singapore. The program develops smartphone-based interventions for the prevention of type-2 diabetes mellites and the promotion of mental well-being.
• In performing the data analyses, the candidate will have the opportunity to conduct methodological research in biostatistics or healthcare analytics.
Major duties and responsibilities of the position include taking the lead in extracting, managing, and analysing data from different digital health studies. In addition, the candidate is expected to lead the publication of results and findings in peer-reviewed journals.
The candidate is expected to be technically capable, hardworking and able to work independently and as a team.
Requirements:
1. Master in a quantitative discipline (e.g. data science, statistics, computer science)
2. Relevant working experience
3. Use of scripting languages and statistical software (e.g., R, STATA, Perl, Python) to manage, process and analyse (large) datasets.
4. Use of multiple data analytics tools and able to learn new tools as required.
5. Good understanding of the theory behind the data analytics tools which facilitates the conversion of raw data into useful information that addresses the research question.
Recruitment is open immediately, and will continue until the position is filled.
For further enquiries, please contact Dr Tan Chuen Seng at ephtcs@nus.edu.sg or Dr Falk Mueller-Riemenschneider at falk.m-r@nus.edu.sg.
We regret that only shortlisted candidates will be notified.
Qualifications
Master in a quantitative discipline (e.g. data science, statistics, computer science)
Interested applicants are invited to apply directly at our NUS Career Portal.
We regret that only shortlisted candidates will be notified.
Covid-19 Message
At NUS, the health and safety of our staff and students are one of our utmost priorities, and COVID-vaccination supports our commitment to ensure the safety of our community and to make NUS as safe and welcoming as possible. Many of our roles require a significant amount of physical interactions with students/staff/public members. Even for job roles that may be performed remotely, there will be instances where on-campus presence is required.
Taking into consideration the health and well-being of our staff and students and to better protect everyone in the campus, applicants are strongly encouraged to have themselves fully COVID-19 vaccinated to secure successful employment with NUS.",https://www.mycareersfuture.gov.sg/job/sciences/research-associate-national-university-singapore-9196b106eb52778029a6f8431e5c81f4?source=MCF&event=Search
14,Head of Data / Data Engineering / Data Science / Data Platform / Data Analytics,RANDSTAD PTE. LIMITED,"Senior Leadership role over a sizable Data team (>50 headcounts with Directors reporting into this position)
Autonomy to make decisions for data (Strategy roadmap)
About the company
Our Client is a market leader within their industry. They have a well-established presence of more than 50 years. As part of their plan to invest in the internal digital transformation, they have created this new senior headcount to led the Data team.

About the job
Your responsibility involves:
Designing and lead the Data Engineering and Data Analytics vision and roadmap for the organization. This is with the objective of increasing revenue though driving Go-To-Market use cases and driving operational efficiency.
Applying best practices and expertise in data engineering to bring value to the company. This includes Designing and conceptualize solution that address business challenges
Being the main point of contact to the senior management, presenting data analytics findings to senior executives in the development and execution of data strategic initiatives.
Coordinate with different functional teams to implement models and monitor and analyse model performance and data accuracy.
Providing thought leadership to assemble capabilities into Data and AI platforms that can enable and scale a variety of analytical process across the company. This includes managing the internal Data team of more than 50 headcounts within the organization.

Skills and experience required
As a successful applicant, you will have at 12 years of experience in Data. Proven track record in data architecture, data engineering, data science and data analytics is required for this role .
Candidate with proven track record in managing a sizable team of more than 40 headcounts will be highly preferred.

To apply online please use the 'apply' function, alternatively you may contact Hoon Teck TAN at 6510 3633. (EA: 94C3609/ R1219669).",https://www.mycareersfuture.gov.sg/job/information-technology/head-data-data-engineering-data-science-data-platform-data-analytics-randstad-af19fc775147bfce7a01421f773300b7?source=MCF&event=Search
15,"AI / Data Science Junior Engineer I, DxD Hub",A*STAR RESEARCH ENTITIES,"Job Description & Responsibilities
The candidate will be attached to the Digital Health Solutions department. He/she will be Involved in development of Machine Learning (ML) AI models and software solutions through projects at DxD Hub. In this position, the candidate will gain exposure to the product development life cycle of software as medical device (SaMD), and breadth of technologies and disease states in the digital health space.

The job activities include but not limited to the list below:
• Analyze and draft software specifications and other design and develop features based on product requirements
• Quick software prototyping for test-bedding of software for use case scenarios
• Potentially working with various startups to develop AI/ML models for healthcare applications.
• Support software product development activities.
• Perform software documentation, software testing, software validation, troubleshooting and optimization to ensure requirements are met
• Liaise and coordinate with team for deployment and testing of software applications.
• Work with Project manager to conceptualize digital health products with inputs from researchers, clinicians and industry; to design novel and clinically relevant digital health applications.
• Oversee product development, verification, and validation of digital health applications.
• write design optimization and verification plans and reports for digital health applications in accordance with ISO 13485
• Compile and communicate software development progress reports for presentations with DxD Hub management.

Job Requirements (Qualification and softskills)
• A minimum bachelor’s degree in Biomedical Engineering, Computer Science/Information Technology, Engineering or equivalent.

• Technical Skills
• Some Hands-on experience software engineering and coding
• Knowledge in ML model development
• Knowledge in software development and testing
• Knowledge of cybersecurity and cloud architectures is a plus
• Knowledge in app develop on either Android or iOS platform is a plus
• Knowledge of biomedical field is a plus

• Soft Skills
• Able to communicate effectively, multi-task and able to work in a dynamic environment
• Ability to work in cross functional teams
• Well organized, with good interpersonal and written communication skills

• Abilities/Aptitudes
• Highly motivated and results driven
• Proactive and takes ownership of the projects
• Adaptable to work exigencies
• Works well as part of a team, yet able to work independently
• Prioritizes assigned tasks and manages time accordingly
• Self-learner",https://www.mycareersfuture.gov.sg/job/sciences/ai-data-science-junior-engineer-i-dxd-hub-astar-research-entities-2ccd5167b2d5cf24d867fcfe2ac90c5b?source=MCF&event=Search
16,Information Technology - Senior Data Sciences & Analytics Engineer (Machine Learning Track),SINGAPORE AIRLINES LIMITED,"Job Description

SIA has multiple positions for machine learning/deep learning experts to drive our AI and data science initiatives.

Key Responsibilities:
Member of the in-house AI Center-of-Excellence team that works on challenging problems in machine learning (including areas on NLP, computer vision, recommender system, transfer learning and reinforcement learning), mathematical optimization, game theory, and experimental design.
Research and develop statistical machine learning and deep learning algorithms to meet complex product requirements. The scope includes defining hypotheses, executing necessary tests and experiments; evaluating, tuning and optimizing algorithms and methods; and having an eye towards cloud implementation ease, scalability, and robustness in a live customer-facing production environment.
Provide technical direction and guidance to a small and highly skilled team of junior and senior data scientists embedded in Kanban data squads. These squads deliver products/services in AI, data science and data analytics to stakeholders in a large number of business units. Serve as a go-to expert in your area of ML/DL expertise.
Work closely with business stakeholders to create impactful and intelligent features/products. Collaborate with other team members including data scientists, data engineers and data strategists. Strategic ownership of all critical end-to-end AI processes.
Administer/maintain performant cloud and on-premises GPU compute resources that train large ML models and provide inference microservices in production.
Requirements
PhD degree related to computer science, advanced machine learning or other AI disciplines is required. Consideration will be given to exceptional candidates without advanced degrees.
Advanced programming skills in Python. Strong technical skills in algorithm design/analysis, data structure and SQL. Intermediate-level mastery of functional/object-oriented software development using modern programming languages such as Scala, JavaScript, Java and C#.
At least 3 years of relevant industry experience in two or more of the following areas:
Expert-level hands-on skills in shallow and deep machine learning. Highly conversant with GPU-accelerated deep learning frameworks (such as TensorFlow and PyTorch).
Demonstrated ability in rapidly adapting, training and deploying state-of-the-art AI models in production based on the latest published research papers and code.
Knowledge and working experience in workflow, map-reduce or stream processing systems such as Spark and Kafka.
Strong skills in Bayesian statistics and inference. Comfortable with the application of Bayesian and causal networks for probabilistic reasoning.
Significant hands-on experience with AWS, GCP or similar public cloud environment.
Excellent mentoring, interpersonal and communication skills for working with both technical staff and non-technical business users.
Demonstrated intellectual firepower as a rapid problem-solver and tech lead.
Experience with Agile/Scrum/Kanban methodologies is a plus.",https://www.mycareersfuture.gov.sg/job/information-technology/information-technology-senior-data-sciences-analytics-engineer-singapore-airlines-3d7d479affce974f5ec741d819e14e6e?source=MCF&event=Search
17,Head of Data Science (APAC),BEATHCHAPMAN (PTE. LTD.),"Our client is a leading provider of consulting, engineering, and project management services. With 50, 000 employees across 80 countries, they design, build, operate, and finance various critical infrastructure projects.
Responsibilities:
First and foremost, the Head of Data Science will be accountable and responsible for driving the innovation and execution of the data science practice. This includes providing hands-on leadership by prototyping data science models to validate/in-validate hypothesis and then driving execution to productize those models to ensure speed of execution along with scalability, performance, and maintainability of the models.
The ideal candidate will demonstrate knowledge of Machine Learning and utilizing data to obtain new insights and turning those insights into revenue generating commercial offerings.
Requirements:
Tertiary Degree in Computer Science or Engineering
10+ years of hands-on data science experience where you are personally creating data science models. This includes performing data preparation (using SQL or Python). Creating data pipelines, practical experience in implementing machine learning algorithms for clustering, classification, regression use cases
Track record of building and managing data science teams
Strong knowledge of Python to create data science models
Familiar and comfortable performing ETL activities on data sets
Track record working on a large-scale data platform in a data-intensive environment
Experience collaborating with architects, engineers, development managers, and product management to assist in the implementation and productization of your data science models
Strong focus on the customer and a clear understanding of the customer problems we're leveraging data science to solve.
Demonstrate desire to operate with a sense of urgency and bring solutions to market as quickly as possible (while ensuring they satisfy use cases and are implemented with high quality)
Interested parties please get in touch with Zain via zain.hussain@ethosbc.com for a confidential discussion.
Reg No: R1981018
BeathChapman Pte Ltd
Licence No 16S8112",https://www.mycareersfuture.gov.sg/job/information-technology/head-data-science-beathchapman-57e3ecfe0548d89f00a60795bf886c7d?source=MCF&event=Search
18,Research Fellow (Statistics and Data Science),NATIONAL UNIVERSITY OF SINGAPORE,"Job Description
The successful candidate will work with Dr. Michael Choi and co-supervised by Dr. Wenqian Chen on stochastic algorithms with applications in bioinformatics and protein folding under a project on MAPLE: Mechanistic Accelerated Prediction of Protein Secondary Structure via LangEvin Monte Carlo, supported by a Ministry of Education Tier 1 grant under the Data for Science and Science for Data collaboration scheme.
The main responsibilities of the position include:
• Develop and analyze new stochastic algorithms with applications in bioinformatics and protein folding
• Conduct numerical and possibly physical experiments to support the theoretical findings
• Conduct literature review in bioinformatics and protein folding
Qualifications
• Qualifications / Discipline:
Ph.D. degree in Applied Mathematics, Statistics, Computer Science, Physics or Biochemical Engineering with research interests in stochastic algorithms, bioinformatics and related fields.
• Skills:
Research level knowledge in understanding state-of-the-art stochastic algorithms in bioinformatics and protein folding. Ability to develop new algorithms in Python.
• Experience:
Prior research experience in stochastic algorithms and bioinformatics is preferred.
Interested applicants are invited to apply directly at our NUS Career Portal.
We regret that only shortlisted candidates will be notified.
Covid-19 Message
At NUS, the health and safety of our staff and students are one of our utmost priorities, and COVID-vaccination supports our commitment to ensure the safety of our community and to make NUS as safe and welcoming as possible. Many of our roles require a significant amount of physical interactions with students/staff/public members. Even for job roles that may be performed remotely, there will be instances where on-campus presence is required.
Taking into consideration the health and well-being of our staff and students and to better protect everyone in the campus, applicants are strongly encouraged to have themselves fully COVID-19 vaccinated to secure successful employment with NUS.",https://www.mycareersfuture.gov.sg/job/sciences/research-fellow-national-university-singapore-6e9f9694b3b2f08f3c3cf30b8e417797?source=MCF&event=Search
19,Data Science Research Fellow (Heat Resilience & Performance Centre),NATIONAL UNIVERSITY OF SINGAPORE,"Job Description
The National University of Singapore (NUS) invites applications for the role of Research Fellow with the Heat Resilience & Performance Centre (HRPC), Yong Loo Lin School of Medicine. The HRPC is a first-of-its-kind research centre, established at the NUS, to spearhead and conduct research and development to better enable the future challenges arising from rising ambient heat. Appointments will be made on a two-year contract basis, with the possibility of extension.
We are seeking a Research Fellow who will play a key role in driving the development, execution and analysis of research that leverage on technology and data science to address the challenges of training and operating in rising ambient temperatures. This role is part of a multi-disciplinary group comprising exercise and thermal physiologists, data scientists, biomedical engineers, and researchers that will be focused on developing heat health prediction models to be deployed with wearable systems.
Main Duties and Responsibilities
The main areas of responsibilities of the role will include:
Working closely with research PIs to develop research strategies and ensure the successful and timely completion of the project(s)
Designing research protocols and data analysis approaches based on the research agenda, drawing upon previous literature, research best practices, methods and modelling techniques (qualitative and quantitative)
Leading and training the research team(s)
Project management and execution of required data collection and research plans
Establishing and the management of large databases
Main Duties and Responsibilities
Interpretating and analysis of data, utilising an array of methods and modelling techniques
Generating reports and presentation of data to relevant stakeholders
Generating conference presentations and papers for submission to peer reviewed journals
Collaborating across teams, contributing to multiple research projects at once
Communicating with stakeholders to understand business challenges and potential solutions
Qualifications
Doctorate degree in a quantitative discipline (eg. statistics, mathematics, data science, computer science, computational biology, engineering.).
Experience and interest in prediction modelling
Proficient in statistical software and programming languages and familiarity with relevant libraries.
Keen interest in heat health and human performance
Proficient in qualitative research
Proficient in data analysis tools in quantitative research
Strong background with extensive experience leading research projects would be an advantage
Proven knowledge of data collection methods
Additional Skills
Excellent written and verbal communication skills
Good track record of international publications in human research
Proficient in project management
Resourceful and self-driven
Adaptable and able to multitask well with clear follow-through
High levels of attention to detail and quality
Willingness to travel off-site and work beyond routine work hours based on the requirements of the research
Demonstrated ability to work independently and thrive in a fast-paced environment
Commitment to the ongoing development of a positive organizational culture
Willingness to contribute to a learning environment
Remuneration will be commensurate with the candidate’s qualifications and experience. Informal enquiries are welcome and should be made to Ms Lydia Law, at lydialaw@nus.edu.sg.
Interested applicants are invited to apply directly at our NUS Career Portal.
We regret that only shortlisted candidates will be notified.
Please submit your application, indicating current/expected salary, supported by a detailed CV (including personal particulars, academic and employment history, complete list of publications/oral presentations and full contacts of 2 referees to this job portal.
Covid-19 Message
At NUS, the health and safety of our staff and students are one of our utmost priorities, and COVID-vaccination supports our commitment to ensure the safety of our community and to make NUS as safe and welcoming as possible. Many of our roles require a significant amount of physical interactions with students/staff/public members. Even for job roles that may be performed remotely, there will be instances where on-campus presence is required.
Taking into consideration the health and well-being of our staff and students and to better protect everyone in the campus, applicants are strongly encouraged to have themselves fully COVID-19 vaccinated to secure successful employment with NUS.",https://www.mycareersfuture.gov.sg/job/sciences/data-science-research-fellow-national-university-singapore-daeed98c8c44444e911aee8c73ae70c2?source=MCF&event=Search
20,Data Science Intern to Perm,BIOQUEST ADVISORY PTE. LTD.,"This internship offers hands-on experience working on data science projects for our clients. As an intern, you'll gain valuable skills in understanding client business needs, data preparation, data analysis, and using machine learning models to derive insights. You'll work closely with our clients under the guidance of experienced professionals.

Our Data Science Internship program has the potential to lead to a permanent position at our company. The minimum duration of the internship is six months.

We're looking for final year students currently pursuing degrees in Computer Science/Data Science, Statistical Mathematics, Engineering, Actuarial Science, or related fields with a strong background in data science. Proficiency in SQL and Python programming is required, and familiarity with Hadoop, Sparks, and its libraries is preferred.

Experience with Graph Databases like Neo4j or AWS Neptune is a plus.
We're seeking enthusiastic learners with strong analytical and problem-solving skills, good communication skills, and a customer service attitude. You should enjoy working in a team and be able to commit to a six-month internship.

At BioQuest, we value collaboration, teamwork, and knowledge sharing. Our culture is supportive and inclusive, with a strong emphasis on ethics and diversity. You'll have opportunities to learn about emerging technologies, receive mentorship from experienced consultants, and work in a supportive and collaborative environment. For high performers, there is an excellent career growth path.

We are an equal opportunity employer and welcome applicants from all backgrounds.",https://www.mycareersfuture.gov.sg/job/banking-finance/data-science-intern-perm-bioquest-advisory-b18abeb61c30f5e8ac66017f8c4f93ad?source=MCF&event=Search
21,"Biostatistician, Data Science (Population Health)",SINGAPORE EYE RESEARCH INSTITUTE,"We are inviting suitably qualified candidates for the position of Biostatistician in the PHR group under the direct supervision of Professor Ecosse Lamoureux, Head of the PHR group and Director of the Population Health Platform at SERI. This position offers an excellent opportunity for the applicant to undertake and further develop their statistical research skills at SERI under his mentorship and that of other capable senior statisticians. An interest in patient-centred, epidemiological and health services research in ocular diseases and/or the aging population will be good.

Responsibilities
He/she will be expected to:
Advise on all statistical aspects relating to the design and analysis of research studies including hypothesis formulation, subject sampling and randomization, and sample size determination
Provide expert input to the methodological sections of funding applications, research protocols, statistical reports, and scientific manuscripts
Develop complex statistical analysis strategies and execute them efficiently using advanced programming techniques
Work closely with research coordinators and data managers to align data collection procedures and protocols with analytical plans
Regularly perform rigorous quality checks to ensure the integrity, accuracy and completeness of data within various databases
Conduct analysis, visualisation, and modelling of longitudinal clinical and epidemiological data
Create publication-standard tables, listings and figures for study reports
Keep abreast of and advise on the latest statistical techniques and tools
Work collaboratively and build relationships with team members, study investigators and collaborators
Coach and mentor research fellows, and medical students
Perform other related or additional duties assigned by the PI

Requirements:
At least a Bachelor degree in Biostatistics, Medical Statistics, or a relevant discipline
Experience managing and analysing longitudinal clinical, health, or epidemiological research data
A thorough understanding of the statistical aspects and design considerations of randomized controlled trials and observational studies
Comprehensive knowledge of advanced statistical methods, causal inference, and predictive modelling techniques
Proficient in the use of Stata and at least another statistical software (e.g. R, SAS)
Good written and verbal communication skills, especially in relation to explaining complex techniques and interpreting the results of statistical analyses to study team members
Ability to work independently with minimal supervision
Uncompromising on the quality and timeliness of statistical deliverables
Ability to see the big picture, whilst still maintaining rigour on detail and implementation
An analytical mind and self-driven personality, proactive in providing statistical advice at all stages of a project’s life cycle

Desirable:
Knowledge and experience with building machine learning predictive models
Knowledge of ophthalmology, health economics or psychometrics
A history of first- or co-authorship in scientific journals",https://www.mycareersfuture.gov.sg/job/sciences/biostatistician-data-science-singapore-eye-research-institute-c596c9c49d00b83268da949fbdb3e14c?source=MCF&event=Search
22,"Manager, Data Science 1",PAYPAL PTE. LTD.,"PayPal’s rapidly growing Buy Now, Pay Later (BNPL) payment suite is trusted by millions of consumers globally to flexibly purchase the products they love. As PayPal continues to bring innovative and customer-centric BNPL products to newer markets and channels, the BNPL Analytics team is looking for an experienced data scientist who will look at data, customer, and merchant feedback to analyze and evaluate trends to drive improvements in KPIs and overall CX, engagement and program profitability. This person will assist with identifying areas of opportunity to help build a best-in-class experience for our customers. This includes sizing and prioritizing opportunities and measuring impacts of changes post implementation across product and operations.

• You believe in data-driven decisions and use data to answer business questions
• You are hyper-analytical, intellectually honest, and extremely passionate about data and testing (e.g., A/B experimentation)
• You are a highly motivated, result-oriented self-starter, enjoy working in a fast- paced environment, and can deliver successful results with minimal guidance
• You are energized, fun-loving and an adventurous team player
Job DescriptionJob Description
Core Responsibilities:
Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with PayPal’s Buy Now Pay Later consumer products
Work cross-functionally with product, engineering, and user experience design teams to design hypothesis-driven experiments; make clear, coherent and holistic recommendations based on test results
Identify trends, distill insights, and build dashboards to find opportunities to help identify product, training, and other operational opportunities
Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with both our consumer and merchant products
Work with partners across the business measure and evaluate the performance of various initiatives and product changes to KPIs
Investigate and document current customer journeys and internal processes and flows to determine opportunities
Requirements:
Data-driven mindset with a degree in any quantitative discipline such as Engineering, Computer Science, Economics, Statistics or Mathematics
5+ years of experience in analyzing large, multi-dimensional data sets and synthesizing insights into actionable solutions
Expertise in SQL, Excel, and visualization tools such as Tableau
Experience with a statistical programming language like R or Python preferred
Strong written and verbal communication skills to influence stakeholders
Prior work experience with consulting, financial or product-based companies is highly valued
Experience in managing and mentoring junior analysts is a must",https://www.mycareersfuture.gov.sg/job/information-technology/manager-data-science-1-paypal-693f3c1489e97ea48cc55b5511df1a86?source=MCF&event=Search
23,"Bioinformatics Specialist, Genome Research Informatics and Data Science Platform, GIS",A*STAR RESEARCH ENTITIES,"Job description:
The Genome Institute of Singapore (GIS) has an exciting opportunity for a Research Officer (Bioinformatics Specialist) to join a population-scale genomics initiative that aims to create a comprehensive data bank with integrated genetic, clinical and lifestyle data. In its pilot phase, this effort has completed whole-genome sequencing of 10K individuals, and has delivered a catalogue of common genetic variants across Singapore’s three main ethnic populations (Wu D. et al. 2019, Wong et al. 2022 in preparation). Now, the challenge is to scale up genetic data production and develop the infrastructure needed the next phases of the National Precision Medicine Program (100K individuals by 2024, then 1 million individuals in 2025 and beyond). By joining our multi-disciplinary, team, you will be involved in efforts to set up a high-throughput data analysis workflow, devise solutions for managing and controlling access to petabytes of information, and eventually apply the developed tools to deliver one of the largest population genomics efforts in South Asia to date.

Requirements
Candidates who meet most of the requirements will be considered.
BSc, MSc or equivalent experience in Bioinformatics, Computational Biology, or related
Demonstrated experience in Python, preferably applied to task automation and data analysis
Experience in analysis of high-throughput sequencing data
Knowledge of standard bioinformatics file formats (BAM/CRAM, (g)VCF…), tools (samtools, bcftools, IGV…) and data repositories (dbSNP, ClinVar, Ensembl, gnomAD…)
Excellent attention to detail and problem-solving skills
Strong communication skills and ability to work as a team
Good organisational skills
Ability to learn quickly on the job
Familiarity with various tools such as Docker/Singularity, Conda and/or nextflow is a plus
Familiarity with cloud computing environments (especially AmazonWebServices) is a plus
Experience with version control systems such as Git/GitHub is a plus
Experience with Atlassian software (Jira, Confluence) is a plus
Responsibilities
Design, develop and implement workflows for analysing results from high-throughput sequencing experiments
Design, develop and implement cloud infrastructure to support population-scale WGS pipelines
Document analysis workflows and their associated data flow into SOPs, work instructions, protocols and other technical documentation
Follow established protocols in order to process consortia samples at large-scale
Contribute to collaborations with local and international industry partners in both the Biotech and Pharma sectors
Raise, troubleshoot and document unexpected outcomes in production workflows, and collaborate with colleagues to promptly resolve them
Implement standards and best practices (e.g. GA4GH)
Coordinate with members of the Dev Ops team to identify improvement areas, suggest solutions and implement them following a controlled changed process
Deliver internal training on various aspects of the production workflow",https://www.mycareersfuture.gov.sg/job/sciences/bioinformatics-specialist-genome-research-informatics-data-science-platform-gis-astar-research-entities-3f69696716cc01b2c4f8ec74898eeae5?source=MCF&event=Search
24,"Bioinformatics Specialist, Genome Research Informatics and Data Science Platform, GIS",A*STAR RESEARCH ENTITIES,"Job description:
The Genome Institute of Singapore (GIS) has an exciting opportunity for a Research Officer (Bioinformatics Specialist) to join a population-scale genomics initiative that aims to create a comprehensive data bank with integrated genetic, clinical and lifestyle data. In its pilot phase, this effort has completed whole-genome sequencing of 10K individuals, and has delivered a catalogue of common genetic variants across Singapore’s three main ethnic populations (Wu D. et al. 2019, Wong et al. 2022 in preparation). Now, the challenge is to scale up genetic data production and develop the infrastructure needed the next phases of the National Precision Medicine Program (100K individuals by 2024, then 1 million individuals in 2025 and beyond). By joining our multi-disciplinary, team, you will be involved in efforts to set up a high-throughput data analysis workflow, devise solutions for managing and controlling access to petabytes of information, and eventually apply the developed tools to deliver one of the largest population genomics efforts in South Asia to date.

Requirements
Candidates who meet most of the requirements will be considered.
BSc, MSc or equivalent experience in Bioinformatics, Computational Biology, or related
Demonstrated experience in Python, preferably applied to task automation and data analysis
Experience in analysis of high-throughput sequencing data
Knowledge of standard bioinformatics file formats (BAM/CRAM, (g)VCF…), tools (samtools, bcftools, IGV…) and data repositories (dbSNP, ClinVar, Ensembl, gnomAD…)
Excellent attention to detail and problem-solving skills
Strong communication skills and ability to work as a team
Good organisational skills
Ability to learn quickly on the job
Familiarity with various tools such as Docker/Singularity, Conda and/or nextflow is a plus
Familiarity with cloud computing environments (especially AmazonWebServices) is a plus
Experience with version control systems such as Git/GitHub is a plus
Experience with Atlassian software (Jira, Confluence) is a plus
Responsibilities
Design, develop and implement workflows for analysing results from high-throughput sequencing experiments
Design, develop and implement cloud infrastructure to support population-scale WGS pipelines
Document analysis workflows and their associated data flow into SOPs, work instructions, protocols and other technical documentation
Follow established protocols in order to process consortia samples at large-scale
Contribute to collaborations with local and international industry partners in both the Biotech and Pharma sectors
Raise, troubleshoot and document unexpected outcomes in production workflows, and collaborate with colleagues to promptly resolve them
Implement standards and best practices (e.g. GA4GH)
Coordinate with members of the Dev Ops team to identify improvement areas, suggest solutions and implement them following a controlled changed process
Deliver internal training on various aspects of the production workflow",https://www.mycareersfuture.gov.sg/job/sciences/bioinformatics-specialist-genome-research-informatics-data-science-platform-gis-astar-research-entities-0898601a79148b01585fe829d78df539?source=MCF&event=Search
